"","age","pCO2","pCO2_sd","pCO2_rhat","pCO2_n.eff","MAT","MAT_sd","MAT_rhat","MAT_n.eff","PCQ_to","PCQ_to_sd","PCQ_to_rhat","PCQ_to_n.eff","tsc","tsc_sd","tsc_rhat","tsc_n.eff","MAP","MAP_sd","MAP_rhat","MAP_n.eff","PCQ_pf","PCQ_pf_sd","PCQ_pf_rhat","PCQ_pf_n.eff","Tsoil","Tsoil_sd","Tsoil_rhat","Tsoil_n.eff","S_z","S_z_sd","S_z_rhat","S_z_n.eff","f_R","f_R_sd","f_R_rhat","f_R_n.eff","spre","spre_sd","spre_rhat","spre_n.eff","pore","pore_sd","pore_rhat","pore_n.eff","temp_diff","temp_diff_sd","temp_diff_rhat","temp_diff_n.eff"
"27",0.744,333.574717751468,125.89930757602,1.0016412088534,1800,7.69358489237335,3.01391820972818,1.00128412735754,2500,10.8172549738071,2.347362573965,1.00115946994768,3000,0.347889167802498,0.147326046710826,1.00118205934683,3000,688.3144819922,198.608953820053,1.00286360989045,850,0.45262537367212,0.132581931417409,1.00250268718112,1000,10.9944205059992,4.42982143614764,1.00465282489767,1300,2245.33473178835,2412.20614517173,1.00122109920017,2800,0.148283524693876,0.0716670468530143,1.00050992983747,3000,0.560529298826099,0.0686174818974026,1.00211541431601,2200,0.492975693747009,0.0259379660593635,1.00068839185637,3000,5.11938683903372,2.89140392357425,1.00092560304598,3000
"28",0.754,332.172250039013,126.205469358577,1.00060386035795,3000,7.72880727774398,3.05297532029636,1.00078182040162,3000,10.7705580312849,2.2847677955979,1.00124159299152,2700,0.345890987627104,0.14753971674076,1.0015533127311,2000,703.983629883602,193.218809944508,1.00065744377374,3000,0.456490339587215,0.138180635243474,1.00061670714245,3000,10.9860378094777,4.51531859688888,1.00211711215365,2100,2653.13281952286,4007.21609869763,1.00195077836686,3000,0.151333840126471,0.0760906964124877,1.00064906758339,3000,0.561948235473842,0.0700692526624899,1.00233618008671,1100,0.492818190129424,0.0257710039527327,1.00184728543419,1500,4.9713109382085,2.88417788004223,1.00484294340239,1500
"29",0.795,354.781128019964,126.959709731484,1.00071035607231,3000,8.78001764678063,3.43288028402641,1.00055902672877,3000,10.6959255957213,2.27664197224209,1.00108753413752,3000,0.276317717982478,0.157924111791537,1.00122814298087,2700,643.406765666891,215.061648444565,1.00112011731976,3000,0.469361292641321,0.132903902658105,1.00267401890732,1300,11.2404494691918,5.1145275340622,1.0011986860463,2900,1829.77764949274,1050.26648082237,1.00090917972396,3000,0.137965465850255,0.0709983389761693,1.00249089879646,1000,0.556424733049973,0.069266121270044,1.00078265065306,3000,0.495373154060491,0.0261130822265941,1.00078066722981,3000,5.01920954438689,2.85665192469139,1.00096777656601,3000
"30",0.798,349.792435691514,129.354537297204,1.00183661007859,1500,8.26537839339415,3.26341473237038,1.00051134385541,3000,10.6492211261773,2.31923828827722,1.00270149205832,910,0.299763089937053,0.156076517391653,1.00336016783153,820,649.449395604084,209.001018965062,1.00115956337325,3000,0.449787962935016,0.129533336804345,1.00065565599656,3000,11.1662353275022,4.93629237487485,1.00243955895582,1000,1738.45737469589,975.297816655104,1.00169434899042,1700,0.139922997210568,0.0698706691359252,1.00215324643276,3000,0.559140727071808,0.0713059751257067,1.00157000301227,1900,0.494010865208848,0.0256100874663592,1.00067442369585,3000,5.04368359637428,2.91790876678352,1.0019191749703,2300
"31",0.799,346.594132890355,125.521010261944,1.00093408052549,3000,8.42978699666283,3.37776615834755,1.00268921267331,920,10.7580338253617,2.33155105196525,1.00158435435531,1800,0.289989181842996,0.156393686838562,1.00393042252962,580,658.692592483976,207.162491936273,1.00105180454189,3000,0.462783658017632,0.132953210753336,1.00080985939765,3000,11.0759828353388,5.0661839549621,1.00376436189329,610,1920.69898407923,1274.01577947444,1.0016826303487,1700,0.13780032970229,0.0715581998885728,1.0008964155287,3000,0.558194435294218,0.0685791318114778,1.0020589573485,1400,0.493951698520073,0.0262597287310169,1.00110856216305,3000,5.06017891267619,2.89151078501931,1.00073064936522,3000
"32",0.805,329.767308576825,126.063343121391,1.00093250743797,3000,8.0870725902997,3.23304591595682,1.0008875391541,3000,10.7940798270716,2.35618285460967,1.00063924169669,3000,0.329450794306548,0.154346151574328,1.00221169061107,3000,702.159580901355,195.712684036314,1.00172824069711,1600,0.483104154872662,0.156593467331202,1.00064329515033,3000,11.0448944576864,4.73544355622565,1.00116618733059,3000,4035.22925063615,9717.28623960947,1.00122852403338,2700,0.151285372353567,0.0761914546553942,1.00180835615127,1500,0.560166586250609,0.0696814051027926,1.00208961516773,1300,0.492157179952474,0.025795837747718,1.00085853066982,3000,4.92632393492752,2.8896665989046,1.00066499563423,3000
"33",0.871,377.42176352173,127.459602692691,1.00312307346013,760,8.78895031196904,3.42278038619852,1.00062936690737,3000,10.6623861405282,2.31071892228383,1.002014430192,1300,0.255726651924714,0.153943516654436,1.00138868512169,2200,599.699767812688,220.520767851516,1.03167482541748,82,0.45098797661104,0.123271777970245,1.00643997490744,340,11.2649160154297,5.20459776385736,1.00261546198691,950,1132.63310958918,522.912429464803,1.00523989894553,420,0.115494345218964,0.0644417198930886,1.00373406688014,780,0.554946566749779,0.0697236076924497,1.00132049579911,2400,0.49599270410612,0.0257797683985047,1.00338613895483,690,4.96548274172915,2.86180787751545,1.00139186221536,3000
"34",0.878,358.195585492675,128.617316468259,1.0007262467332,3000,8.70749029015273,3.4499626832371,1.00073132002002,3000,10.7729495302498,2.30343986237613,1.00062032848916,3000,0.276306460833783,0.157346548746906,1.00105805523573,3000,603.452320819783,219.12377995362,1.00204938962572,1300,0.460644476828701,0.135432060376432,1.00141505586066,2200,11.3819685758718,5.2064168645075,1.00075129894786,3000,1392.39658280844,759.543598796568,1.0013609350431,2300,0.12859650736298,0.0676777108635311,1.00082545206689,3000,0.558257445522402,0.0708883524452689,1.00235525492625,1100,0.494523827615202,0.0259629437290788,1.00065943588875,3000,5.11496426668706,2.90785692517778,1.00131483973801,2500
"35",0.896,357.224484342552,127.176718196196,1.0011279289195,3000,8.31079472554904,3.29941596124462,1.00107076392718,3000,10.6872417724542,2.31612024438,1.00204275017298,1300,0.290202672634259,0.155696000210456,1.00142837786693,2400,625.281952726881,215.46315457001,1.00075300911365,3000,0.44503692847478,0.124743749774835,1.00085525982805,3000,11.1977478201268,4.93383245159762,1.0009722652808,3000,1437.20194477136,735.526872111107,1.00054488018792,3000,0.135167523383983,0.0707870968465575,1.00091503505222,3000,0.5584447016898,0.0692864697242059,1.00059165583418,3000,0.49459552496961,0.0259641006428704,1.00136826374945,2300,5.00386049441984,2.89813091153594,1.0013677621518,2300
"36",0.917,328.377179621572,125.298109319489,1.0011041919185,3000,7.34601280758478,2.89450416123306,1.00091757193715,3000,10.965656774454,2.33079169974589,1.00148363742589,2000,0.383913347634933,0.12945302192828,1.00260401188326,3000,704.546909311108,191.175756099231,1.00139544502739,2200,0.452141929186513,0.138534314440609,1.00257235338548,1200,11.0137066576603,3.95325664626533,1.00064863058241,3000,2826.42645722012,6396.52841760593,1.00133693845135,2400,0.153229712263022,0.0727610176149474,1.00059303688695,3000,0.565714145903302,0.0700488122725207,1.00050020772301,3000,0.492577587404826,0.0260153201096529,1.00049832530173,3000,5.08298672378436,2.92582658779963,1.00183776547494,1500
"37",0.923,348.38530057279,128.606488644969,1.00052490095797,3000,7.72702508530514,2.99577964625653,1.0017580109903,1600,10.753589737044,2.31777012934273,1.00059332009551,3000,0.335312099068565,0.149851487159155,1.00234865390493,1400,656.605470432911,207.577853608319,1.00079773186231,3000,0.441511568315115,0.127907649334708,1.00088908288737,3000,10.9945438398465,4.41485163013395,1.00209266512465,1300,1615.77105530737,881.20992310302,1.00090756540604,3000,0.139154484705016,0.0681534866356428,1.0023617490566,3000,0.562332105313088,0.0700179209707889,1.00160806582445,1800,0.494330860437051,0.0258023068926878,1.00170863090114,1700,4.92057043193078,2.90157921375521,1.00319626863866,3000
"38",0.924,345.450356957543,127.628657794608,1.00121862326624,2800,8.55637084886676,3.39087426651307,1.0006430961093,3000,10.7158172727674,2.31195571515473,1.00251906802998,990,0.290267433314337,0.159867692975318,1.00185069849912,1500,655.869008617938,211.092812348203,1.00229338580207,1100,0.463935952498374,0.134872762381889,1.00072507419256,3000,11.126387489829,5.03848473770274,1.00212537175485,1400,1922.46830917159,1265.29744741542,1.0007035116531,3000,0.137069652531181,0.0698725084506219,1.00131460407724,2500,0.556963989843021,0.0690127858849693,1.00055094771761,3000,0.493720360845877,0.0257361414734397,1.00068320073249,3000,5.00443340618526,2.89071633282097,1.00354314096151,1200
"39",0.93,365.189749774822,129.030796021425,1.00063443861058,3000,9.0829811189497,3.55433221336025,1.00074383830974,3000,10.798376110568,2.31047181932652,1.00121215824188,2800,0.252338551471823,0.156019830180826,1.00232281248347,2200,577.441615660075,227.219252086687,1.00115087464887,3000,0.47015625495193,0.136487131043638,1.00270130172277,910,11.4717791274997,5.34569411350187,1.00077120716947,3000,1203.2370110067,571.674683590612,1.0008796736583,3000,0.122138308234635,0.0673612079066687,1.00923438862264,900,0.553909459262926,0.06953325348366,1.0010352856981,3000,0.495411131163156,0.0259106626201253,1.00056540286328,3000,4.9799649488298,2.88434410859196,1.00082559165153,3000
