"","age","pCO2","pCO2_sd","pCO2_rhat","pCO2_n.eff","MAT","MAT_sd","MAT_rhat","MAT_n.eff","PCQ_to","PCQ_to_sd","PCQ_to_rhat","PCQ_to_n.eff","tsc","tsc_sd","tsc_rhat","tsc_n.eff","MAP","MAP_sd","MAP_rhat","MAP_n.eff","PCQ_pf","PCQ_pf_sd","PCQ_pf_rhat","PCQ_pf_n.eff","Tsoil","Tsoil_sd","Tsoil_rhat","Tsoil_n.eff","S_z","S_z_sd","S_z_rhat","S_z_n.eff","f_R","f_R_sd","f_R_rhat","f_R_n.eff","spre","spre_sd","spre_rhat","spre_n.eff","pore","pore_sd","pore_rhat","pore_n.eff","temp_diff","temp_diff_sd","temp_diff_rhat","temp_diff_n.eff"
"1",-3,416.77053308302,113.268319433811,1.01636078926565,210,8.57527831368894,3.01223042046339,1.00871872439724,390,10.8024503459766,2.27473780294057,1.00114525395593,17000,0.133094471058217,0.106685274283715,1.0027759075644,1700,663.619721773563,178.209096332035,1.00269252642775,1800,0.359816076228444,0.0554097530476148,1.00218008852557,2500,10.1670676870433,4.74754942030466,1.00730379065032,480,940.868984950661,756.435685524545,1.00281858498296,1600,0.14401878102603,0.0594954014995665,1.00403805499843,980,0.565937501543263,0.0674906804627693,1.00112943534688,19000,0.501227569339094,0.0251499158741247,1.00226219384612,2300,5.00503807251474,2.88601047870899,1.00101202729148,78000
"2",-2.95,416.974461386789,113.043311905822,1.01633772547469,210,8.56425990628309,2.99853033035123,1.00876088157891,390,10.7978303610872,2.27340931322182,1.0011574585221,16000,0.133094184117701,0.106684671995758,1.00286289122972,1600,663.803271994413,177.303720693186,1.00269721596404,1700,0.359459494215271,0.0552524109051251,1.00218074600403,2500,10.1521951214391,4.73719004476693,1.00737335571724,470,935.878273944154,737.777884679989,1.00292494359417,1500,0.144021771659397,0.0594961474113008,1.00403839722628,980,0.565951644614769,0.0674931422218285,1.00113091147298,19000,0.501227582322459,0.0251498682948545,1.00226229766417,2300,5.00537803400541,2.88897762114967,1.00103699810355,47000
"3",-2.9,417.351922508085,112.71893475064,1.0163166798171,210,8.54402909355143,2.97656847718535,1.00883578798116,390,10.7890155212577,2.2764105264137,1.00117707772125,15000,0.13309418570229,0.106682896762073,1.00286323597648,1600,664.367596096518,175.950359033056,1.00271150711377,1700,0.358779044961443,0.054985561046158,1.00217530101596,2500,10.1297330145186,4.72279697472525,1.00745647208181,470,925.059206267794,608.659674352646,1.00272085369597,1700,0.144029213305974,0.0594992362594591,1.00403907563542,980,0.565983552596816,0.0675088883852444,1.00113359176908,19000,0.501227497382141,0.0251497291232672,1.00226230434168,2300,5.00599890301033,2.89921066067438,1.00103819060142,46000
"4",-2.85,417.849657315332,112.405092321176,1.01629737451306,210,8.51566528825859,2.9507619669299,1.00894139487495,380,10.7773699349792,2.28738772465777,1.00119804815787,13000,0.133094768515869,0.106680853808489,1.00286383517972,1600,665.472866867821,174.544336480566,1.00272854770111,1700,0.357811733892591,0.0546476234142345,1.00216780094053,2500,10.0855926259213,4.69995167486101,1.00718508648582,490,920.582646061635,619.187763020092,1.00312137215099,1400,0.144040261970329,0.059503566719916,1.00404124627912,980,0.566028987944937,0.0675366856186212,1.00113775391616,18000,0.501227137577959,0.0251498942612709,1.00226231764468,2300,5.00724209409032,2.92059315486185,1.00104243772923,44000
"5",-2.8,418.457581111257,112.164313995061,1.01625482224876,210,8.48032447609191,2.92383967407468,1.00901171176889,380,10.7634089823193,2.31003315471035,1.00123024594384,12000,0.133095413071294,0.106678816099991,1.00286506223284,1600,667.189171901984,173.255406915742,1.00274455996319,1700,0.356595731893083,0.0542828250510035,1.00216314712519,2500,10.0352786678409,4.68082590937622,1.0075223649112,460,912.465158911795,608.083170615457,1.00307666027792,1400,0.144054842542369,0.0595089478928248,1.00404461779004,980,0.566088728850061,0.0675816108646386,1.00114295559771,18000,0.501226970365824,0.0251503968765722,1.00226212699792,2300,5.00820854106031,2.95473442296857,1.00104224578093,44000
"6",-2.75,419.103792500378,112.055113363918,1.01624250117518,210,8.43969489097174,2.89784388573066,1.00902709695363,380,10.7469579887837,2.34424258624484,1.00126664035567,10000,0.1330970384138,0.106675833990724,1.00286619150877,1600,669.567973145526,172.280072786026,1.00275917389653,1700,0.35516404728231,0.0539122890606378,1.00216058382554,2500,9.97888340576342,4.6554462370139,1.00741276485665,470,905.819245164914,522.416542111962,1.0030708434366,1400,0.144071675190139,0.0595156508277745,1.00404891799287,980,0.566162181387819,0.0676465642649626,1.00114999310234,17000,0.501226707018045,0.0251510363089623,1.00226197156378,2300,5.00909260301218,3.00347812402715,1.00104434042281,42000
"7",-2.7,419.77701528191,112.1006869119,1.01623418230883,210,8.39422436704898,2.87425767852143,1.00898304542747,380,10.7285348452855,2.3911757151759,1.0013076091698,9000,0.13309869021753,0.10667291211929,1.00286762579899,1600,672.767605181253,171.753436880822,1.00275840946026,1700,0.353537226856126,0.0535586628355371,1.00215206911211,2600,9.91129210162507,4.63433975993115,1.00732593157548,480,901.140775047941,493.313373201233,1.003061519144,1400,0.144092516815295,0.0595252860737495,1.00405384513004,980,0.56624794247413,0.0677339679209726,1.00115763545245,16000,0.501226469306657,0.0251520805328574,1.00226257581064,2300,5.0096525510236,3.06777173793387,1.00104498788985,42000
"8",-2.65,420.437640721915,112.309557927487,1.01615381350603,210,8.3466737723134,2.8531427211363,1.0089013859072,380,10.709237818641,2.44976384993878,1.00136136931042,7700,0.133101139184556,0.106669993644936,1.00286865428889,1600,676.828146651066,171.793565720522,1.00275389597586,1700,0.351751946244551,0.0532461191358448,1.00214334220753,2600,9.83377056426792,4.61241992076206,1.00719300612247,490,900.134046664134,503.785673798142,1.00340327751356,1200,0.144116893520856,0.0595372609930335,1.00406112194177,980,0.566344551536485,0.0678446730591503,1.00116642900978,16000,0.501226024973855,0.0251534315695872,1.00226301210874,2300,5.01027370822099,3.14721609907132,1.0010461691164,41000
"9",-2.6,421.052574267548,112.723652453935,1.01602664204429,220,8.29774058959419,2.83511014348468,1.00879036915393,390,10.6900364411911,2.51940619134172,1.00142385387215,6700,0.133103636016104,0.106666353207037,1.00286957723828,1600,681.827695016326,172.438651210645,1.00274180013214,1700,0.349837945790751,0.0529797551202612,1.00213958035813,2600,9.75300522876658,4.59428157876703,1.00700076767249,500,898.038561286073,458.668629952373,1.00354332269785,1200,0.144146003226732,0.0595539291305268,1.00406931780957,970,0.566451003600918,0.0679785196629845,1.00117535239568,15000,0.5012257278373,0.0251549973814016,1.002262858501,2300,5.01046826676032,3.2408534094001,1.00104702018357,41000
"10",-2.55,421.550602630781,113.360224529138,1.01585207857085,220,8.24839356174222,2.82148778526138,1.00911121484785,370,10.6715627049483,2.59860898687934,1.00148941779356,5800,0.133106540509954,0.106662414238969,1.0028701213117,1600,687.821167585815,173.694043420739,1.00272395904016,1700,0.347816116767006,0.0527778439313635,1.00212790297164,2600,9.68378417360251,4.60214878587881,1.00718218208757,490,848.155048625444,265.394976429501,1.00554804743482,660,0.144179739198503,0.0595748251563836,1.00407887226997,970,0.566567946296753,0.0681426552074233,1.00118434461283,14000,0.501225164203609,0.0251566304626361,1.00226234347973,2300,5.01038931922806,3.34761587876168,1.00105178062455,38000
"11",-2.5,421.886064173827,114.188277468072,1.01566056683338,220,8.19974389344901,2.81285761449617,1.00896821997581,380,10.6537178074535,2.68557539318203,1.0015609566064,5100,0.133110433578935,0.106658708472798,1.00287095892304,1600,694.936667917868,175.55021102213,1.00273925233471,1700,0.345716019907137,0.0526430288295433,1.00211240834617,2600,9.58642313030333,4.5690183817964,1.00693411924965,510,906.322858536874,430.478561026928,1.0032080061305,1300,0.144218300378253,0.0596014062621646,1.00408743455896,970,0.566695658806594,0.0683350284306587,1.00119608805924,13000,0.501224487848485,0.0251584499716449,1.00226205390131,2300,5.01042477069936,3.46811589101113,1.00105322047899,38000
"12",-2.45,422.049323475392,115.184518427213,1.01541684882509,230,8.15352688735513,2.8078182702264,1.00882977732944,390,10.6363866089427,2.77923148247561,1.00163793857134,4500,0.133115155224287,0.106654927686586,1.00287082105041,1600,703.183087713492,177.861144117195,1.00274760983985,1700,0.343548585824082,0.0525760745112865,1.00210011229644,2700,9.4972313057782,4.55130784416154,1.00682242341325,520,916.20165621378,441.169358510917,1.00313922627172,1400,0.144261112233597,0.0596315656070152,1.00409689382567,960,0.566833928970099,0.0685536287042036,1.00120853823371,13000,0.50122378349521,0.0251603379067643,1.00226212492856,2300,5.0107721106384,3.60087431087293,1.00105473024538,37000
"13",-2.4,422.013489986565,116.314866398079,1.0151172520682,230,8.10874377850239,2.80608874199922,1.00869268549183,390,10.6185613885936,2.87773798184631,1.00165710780092,4400,0.133120077129749,0.106651396341022,1.00287028017462,1600,712.574966117979,180.512980251685,1.00275946848329,1700,0.34132599601751,0.0525958080685223,1.00209045778356,2700,9.41360150501814,4.54579287575364,1.00662554194628,530,927.704041621604,432.549185863435,1.00330864312965,1300,0.144308713292819,0.0596674316125234,1.00410587492709,960,0.56698294739942,0.0688019407359356,1.00122138534867,12000,0.501222971037116,0.0251622909986452,1.002262338627,2300,5.01050508337464,3.74444684564698,1.0010545409376,37000
"14",-2.35,421.749329327809,117.598200931143,1.01476614170537,240,8.06596397111211,2.80762078073811,1.00852933902237,400,10.6014940074426,2.98094469647806,1.0017072430043,4100,0.133125479611,0.10664780734904,1.00286943305209,1600,723.04248242897,183.470452601493,1.00278047207169,1700,0.339063838588045,0.0526890729381646,1.00207895330999,2700,9.31891861227018,4.53580928474105,1.00664902039722,530,942.247225200565,451.583997696023,1.003250480829,1300,0.14436059646631,0.0597078437531917,1.00411579051248,960,0.567142270629182,0.0690750265107474,1.00123525451256,11000,0.501221682288266,0.0251645963123947,1.00226292540213,2300,5.00998668191853,3.89715029345734,1.00105261848604,38000
"15",-2.3,421.233048615477,119.014447418071,1.01436996421757,250,8.02527698922429,2.81212570228027,1.00834967706671,410,10.5851285267275,3.08698199123556,1.0017558931423,3800,0.133130639139614,0.106644604797385,1.00286893455052,1600,734.685312604699,186.667723430063,1.00281524658313,1600,0.336765856784524,0.0528563016050072,1.00207125947934,2700,9.23365359573324,4.53293188775009,1.00637562027071,560,958.860416788754,471.066962019414,1.00340835890673,1200,0.144417890585826,0.0597540093487559,1.00412538357537,960,0.567311800773453,0.0693774322850523,1.00124991834536,11000,0.501220176987292,0.0251668587445006,1.00226356232785,2300,5.00986646820459,4.05733065672947,1.00104856649066,40000
"16",-2.25,420.446561677314,120.566482520194,1.01399777279354,250,7.98694452221189,2.81957581897612,1.0081534643607,420,10.5703263446087,3.19504455516873,1.00180898452723,3600,0.133136483333427,0.106641571996248,1.00286824046537,1600,747.604184237836,190.27536009391,1.00287103997366,1600,0.334447064688246,0.0531031096235797,1.0020661203024,2800,9.0753002193691,4.5011634951681,1.00666466931693,530,961.58195397497,312.393891201706,1.00503014542154,750,0.144480049985955,0.0598038361786681,1.0041352622634,950,0.567494332043897,0.0697037522736256,1.00126443689808,10000,0.501218400159215,0.0251694022050083,1.0022646326265,2300,5.01016550484255,4.22426384198899,1.00104290411943,43000
