"","age","pCO2","pCO2_sd","pCO2_rhat","pCO2_n.eff","MAT","MAT_sd","MAT_rhat","MAT_n.eff","PCQ_to","PCQ_to_sd","PCQ_to_rhat","PCQ_to_n.eff","tsc","tsc_sd","tsc_rhat","tsc_n.eff","MAP","MAP_sd","MAP_rhat","MAP_n.eff","PCQ_pf","PCQ_pf_sd","PCQ_pf_rhat","PCQ_pf_n.eff","Tsoil","Tsoil_sd","Tsoil_rhat","Tsoil_n.eff","S_z","S_z_sd","S_z_rhat","S_z_n.eff","f_R","f_R_sd","f_R_rhat","f_R_n.eff","spre","spre_sd","spre_rhat","spre_n.eff","pore","pore_sd","pore_rhat","pore_n.eff","temp_diff","temp_diff_sd","temp_diff_rhat","temp_diff_n.eff"
"11",-2.5,458.048054680338,112.921989038077,1.0061920593156,580,9.21429651699493,2.50437950244924,1.00214202877956,2600,9.5636714852245,2.62382088456435,1.00112355617284,20000,0.229325865305023,0.120243529130483,1.0049345657313,760,766.553160357949,185.172632366112,1.01540117612347,230,0.340554991885717,0.0507362504534193,1.00436464643075,890,12.4692205968908,2.73164986498968,1.00528045531403,700,873.00286497697,365.969213315651,1.00583831464907,620,0.116871552224114,0.0552524338401514,1.01713967818552,190,0.581994739284051,0.0677413815140729,1.00155181785709,5200,0.503379098049585,0.025205688973097,1.00637298455988,560,4.99896867040381,3.48043655885139,1.00104043511425,45000
"12",-2.45,460.198444297513,114.521381741337,1.00645446950737,550,9.24760162835358,2.455615944259,1.00207563343314,2700,9.46912803902908,2.72154948952854,1.00111603039048,21000,0.229330834964698,0.120236799248337,1.00494125234795,760,778.5834953175,190.145888243587,1.0145936408609,240,0.337557878895092,0.0507992798329646,1.0043685684248,890,12.4355918116177,2.6137575680201,1.0048787550116,770,885.9184822943,376.869599835024,1.00564748390428,650,0.116891429857403,0.0552635191962971,1.01716112401163,190,0.5823763879141,0.0679603744063308,1.00155189957687,5200,0.50337787664412,0.0252081634644025,1.0063763898035,560,4.9984074306984,3.61363637100143,1.00104039268157,45000
"13",-2.4,462.326901839533,116.371594773861,1.00672262936517,530,9.28803396732183,2.41138167245363,1.00202292814002,2900,9.37586723534048,2.8245683375623,1.00112223393306,20000,0.229336513366826,0.120230459400442,1.00494818944339,760,791.734500245819,195.443303361169,1.01382108371766,250,0.334437335911314,0.0509305962669785,1.00434663184596,890,12.4085798999096,2.48092545963739,1.00470720423425,810,898.764599782607,354.983670990688,1.0053695878382,690,0.116914835617424,0.0552771445144174,1.01718154932509,190,0.582786009267312,0.0682069311123574,1.0015518558845,5200,0.503376283068166,0.0252108402492281,1.00638137614467,560,4.99860650377998,3.75753548980426,1.0010403002753,45000
"14",-2.35,464.356010111023,118.4258609031,1.00697659035238,500,9.33551957048531,2.37190024298491,1.00197990464138,3000,9.28591109852309,2.93147732654059,1.00113210532055,19000,0.229341879816355,0.120223859422812,1.00495502578214,760,806.028507159704,200.919840651984,1.01310177826131,260,0.331219281082849,0.0511300504168935,1.00431074324991,900,12.3854593857384,2.35574227639919,1.00450983299874,850,913.981539694908,357.674925341919,1.00547046605168,670,0.116940402986388,0.0552939994045304,1.0172043719769,190,0.583218572836241,0.0684779567675119,1.00155004785954,5200,0.503374450299673,0.0252138160447168,1.00638627960687,560,4.99892626912116,3.91109112137621,1.00103977742801,45000
"15",-2.3,466.260993241932,120.663179164728,1.00724151554546,480,9.39051508413812,2.33832922358638,1.00195913569643,3100,9.19960519061226,3.04222218345712,1.00115184502354,17000,0.229348150727153,0.120216563712747,1.00496208674286,760,821.506996162914,206.654934942939,1.01250681696365,270,0.327921396835035,0.0513897723387047,1.00426480906874,920,12.3709394589041,2.23166750656241,1.00417347609726,940,933.454058608207,364.773656845001,1.00500983652945,750,0.116967518932082,0.0553128113187175,1.01722466997494,190,0.583676616085899,0.0687753519336258,1.00154799155266,5200,0.503372318380419,0.0252172234447945,1.00639107221311,560,4.99948293380864,4.07208831440414,1.00104103174359,44000
"16",-2.25,468.022436216017,123.114347289277,1.00746610881728,470,9.45348434140364,2.31173797353705,1.00196230475359,3000,9.11891028425725,3.15586839771933,1.00117594106889,15000,0.229355553845242,0.120209138902085,1.00496923575573,760,838.19975324684,212.745635317049,1.01197267774102,280,0.324550220467361,0.0516933965021753,1.00419921685953,930,12.3199633783625,2.075836986497,1.00400334020855,990,941.825906020813,264.521905494843,1.00774589071306,450,0.116997129608776,0.0553342640924322,1.01724333730733,190,0.584157460299649,0.0690988657817347,1.00154972209057,5200,0.503369875864364,0.0252208654002108,1.00639613145879,560,5.00033306035292,4.23937913728389,1.00104237977221,44000
"17",-2.2,469.636065619919,125.742426032295,1.00765772689081,450,9.52511126454905,2.29332188809071,1.00198631652417,3000,9.04568933318092,3.27190411069814,1.00120329764173,13000,0.229363187269822,0.120201445905586,1.00497751301772,750,856.247366552131,219.309482207437,1.01150736848968,300,0.321109154156125,0.0520379172672152,1.00412599501836,960,12.3810619488072,1.95199142515425,1.00382298357027,1100,899.954668345688,257.98325747582,1.00784385260227,440,0.117029575358691,0.0553593485397905,1.01726368900526,190,0.584658750634278,0.069446524585765,1.00155046753301,5200,0.503367146228303,0.0252249174022593,1.00640002140567,560,5.00122392141995,4.41211545978584,1.00104288098875,43000
"18",-2.15,471.042411259176,128.521700516888,1.00783674974671,440,9.60597152632481,2.28304375746105,1.00203335063371,2800,8.98031418344914,3.39118177062426,1.001229916679,12000,0.229371667544992,0.120194124298832,1.00498642878537,750,875.730559244229,226.383389508056,1.01109404548436,310,0.317620541187571,0.0524044694216891,1.00404385585686,980,12.3828060062622,1.87628073461402,1.00328816210536,1300,1009.44457090591,383.959041317454,1.0054129077462,680,0.117065081272944,0.0553867590243998,1.01728180324172,190,0.585184794221328,0.069818566036684,1.00155159541556,5200,0.503364197307788,0.0252291419833656,1.00640416071251,560,5.00164522179967,4.589442555804,1.00104301071671,43000
"19",-2.1,472.28675151862,131.397280424949,1.00800119707264,430,9.69618881304239,2.2818754782,1.00209606621044,2700,8.92361485778588,3.51240163241305,1.00125102339916,11000,0.22938001283068,0.120186681367453,1.00499510640272,750,896.454805124818,234.027343037427,1.01072874391025,320,0.31408559458398,0.0527913687496702,1.00393945632241,1000,12.6496861776193,1.74414599872288,1.00291324449221,1600,851.60964109958,247.955208381806,1.00783056837588,440,0.117102174407324,0.0554164171303387,1.01730098282784,190,0.585731103917356,0.0702121131959541,1.00155386641119,5200,0.503361001242495,0.0252335140652022,1.00640750775183,560,5.00283588372421,4.77133849623221,1.00104310389652,43000
"20",-2.05,473.370020371836,134.357790018554,1.00817012145791,420,9.79479361235426,2.29065762444263,1.00218020227621,2500,8.8759960654451,3.63586476328645,1.00126569118594,10000,0.229389502371609,0.120178789673067,1.00500358758367,750,918.256025750076,242.267163418889,1.01039147528618,330,0.310512361346924,0.0531917136960414,1.00383158925983,1100,12.3773635791778,1.62801606162882,1.00256359790512,1900,1086.28671732964,328.393130090543,1.0081424271429,420,0.117140351548399,0.055447838803085,1.0173189035686,190,0.586297030601797,0.0706242579620351,1.00155920252064,5100,0.503357861488828,0.0252382310837074,1.00641174836609,560,5.00386185150224,4.95636870430061,1.00104044508589,45000
